Name,Value
Schedule,Mouse PAL Habituation 2 v2
Environment,Chamber1 [1]
Date/Time,28/01/2018 11:12:28
Database,Fmr1_PAL_2018
SessionId,9
Index,6
Version,N/A
MachineName,CI24689-2
SGuid,
Animal ID,341-blue
Application_Version,ABET II Touch 2.20.6316.18149
Max_Number_Trials,0
Max_Schedule_Time,1200
Schedule_Start_Time,2018-01-28T11:12:36.827

----------
Evnt_Time,Evnt_ID,Evnt_Name,Item_Name,Alias_Name,Group_ID,Num_Args,Arg1_Name,Arg1_Value,Arg2_Name,Arg2_Value,Arg3_Name,Arg3_Value,Arg4_Name,Arg4_Value,Arg5_Name,Arg5_Value
518.034,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
518.439,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
518.474,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
518.506,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
522.481,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
523.016,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
524.271,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
526.918,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
527.467,1,Condition Event,Feed again,,5,0,,,,,,,,,,
527.467,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
527.467,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
527.467,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
527.467,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
527.467,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
530.184,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
532.183,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
532.727,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
535.194,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
535.401,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
535.915,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
536.227,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
536.805,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
536.805,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
536.805,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
536.805,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
536.805,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
540.661,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
540.661,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
540.661,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
540.661,16,Variable Event,_Trial_Counter,,4,1,Value,17,,,,,,,,
540.661,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
541.848,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
543.035,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
543.239,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
545.627,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
546.918,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
547.101,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
550.661,1,Condition Event,Feed again,,5,0,,,,,,,,,,
550.661,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
550.661,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
550.661,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
550.661,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
550.661,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
557.429,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
557.429,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
557.429,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
557.429,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
557.429,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
562.523,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
562.523,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
562.523,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
562.523,16,Variable Event,_Trial_Counter,,4,1,Value,18,,,,,,,,
562.523,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
567.344,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
568.824,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
569.521,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
571.326,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
572.475,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
572.523,1,Condition Event,Feed again,,5,0,,,,,,,,,,
572.523,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
572.523,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
572.523,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
572.523,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
572.523,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
572.667,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
573.175,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
577.383,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
577.868,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
577.869,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
577.869,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
577.869,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
577.869,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
583.476,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
583.476,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
583.476,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
583.476,16,Variable Event,_Trial_Counter,,4,1,Value,19,,,,,,,,
583.476,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
583.648,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
584.691,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
584.874,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
585.197,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
586.881,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
588.748,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
589.819,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
593.476,1,Condition Event,Feed again,,5,0,,,,,,,,,,
593.476,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
593.476,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
593.476,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
593.476,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
593.476,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
603.171,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
603.743,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
603.743,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
603.743,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
603.743,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
603.743,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
606.933,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
606.933,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
606.933,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
606.933,16,Variable Event,_Trial_Counter,,4,1,Value,20,,,,,,,,
606.933,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
609.142,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
609.484,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
614.232,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,3,Image 1,0,CoordX,144,CoordY,95,,
614.833,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,3,Image 1,0,CoordX,144,CoordY,113,,
614.853,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,3,Image 1,0,CoordX,217,CoordY,137,,
615.101,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,3,Image 1,0,CoordX,199,CoordY,166,,
616.933,1,Condition Event,Feed again,,5,0,,,,,,,,,,
616.933,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
616.933,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
616.933,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
616.933,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
616.933,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
618.169,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
618.468,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
619.054,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
619.335,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
619.827,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
619.827,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
619.827,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
619.827,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
619.827,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
622.257,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
622.258,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
622.258,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
622.258,16,Variable Event,_Trial_Counter,,4,1,Value,21,,,,,,,,
622.258,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
622.815,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
623.611,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
623.723,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
623.802,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
623.945,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
625.159,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
626.006,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
626.712,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
628.851,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
632.258,1,Condition Event,Feed again,,5,0,,,,,,,,,,
632.258,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
632.258,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
632.258,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
632.258,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
632.258,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
633.403,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
633.722,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
636.899,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
637.786,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
638.029,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
638.488,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
638.488,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
638.488,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
638.488,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
638.488,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
640.453,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
640.453,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
640.453,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
640.453,16,Variable Event,_Trial_Counter,,4,1,Value,22,,,,,,,,
640.453,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
640.99,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
643.538,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
644.669,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
646.054,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
647.39,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
647.68,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
647.955,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
648.128,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
649.061,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
649.402,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,3,Image 1,0,CoordX,217,CoordY,58,,
649.64,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,3,Image 1,0,CoordX,217,CoordY,58,,
650.453,1,Condition Event,Feed again,,5,0,,,,,,,,,,
650.453,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
650.453,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
650.453,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
650.453,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
650.453,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
650.794,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
652.066,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
652.674,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
653.211,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
653.211,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
653.211,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
653.211,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
653.211,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
654.139,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
654.139,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
654.139,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
654.139,16,Variable Event,_Trial_Counter,,4,1,Value,23,,,,,,,,
654.139,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
654.912,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
655.593,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
655.887,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
656.695,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
657.14,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
657.157,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
657.475,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
657.565,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
663.459,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
664.139,1,Condition Event,Wait for tray exit,,5,0,,,,,,,,,,
664.139,29,Timer Event,Delay_Timer,,5,1,Value,0,,,,,,,,
664.139,16,Variable Event,Delay_Time,,5,1,Value,1,,,,,,,,
664.139,61,Group Maintain Event,Group Change,,5,1,New Group,5,,,,,,,,
664.469,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
665.139,1,Condition Event,Feed again,,5,0,,,,,,,,,,
665.139,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
665.139,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
665.139,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
665.139,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
665.139,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
665.363,39,Input Transition Off Event,BIRBeam #1,,3,0,,,,,,,,,,
666.579,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
667.053,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
670.539,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,3,4,Position,0,(NoImageOrVideo),-1,CoordX,34,CoordY,358,,
671.985,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,3,4,Position,1,Image 1,0,CoordX,97,CoordY,148,,
677.524,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,3,4,Position,3,Image 1,0,CoordX,217,CoordY,21,,
678.01,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,3,4,Position,3,Image 1,0,CoordX,180,CoordY,21,,
678.978,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
679.323,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
679.448,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
679.866,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
679.866,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
679.866,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
679.866,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
679.866,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
691.132,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
691.133,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
691.133,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
691.133,16,Variable Event,_Trial_Counter,,4,1,Value,24,,,,,,,,
691.133,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
691.222,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
691.255,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
691.769,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
694.402,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
694.498,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
694.615,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
694.647,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
695.333,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
697.116,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
697.997,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
699.002,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
701.133,1,Condition Event,Feed again,,5,0,,,,,,,,,,
701.133,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
701.133,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
701.133,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
701.133,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
701.133,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
701.593,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
706.981,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
709.384,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
710.723,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
715.028,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
715.424,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
715.572,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
716.051,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
716.052,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
716.052,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
716.052,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
716.052,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
721.649,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
721.649,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
721.649,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
721.649,16,Variable Event,_Trial_Counter,,4,1,Value,25,,,,,,,,
721.649,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
721.852,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
722.314,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
724.063,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
724.239,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
726.76,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
729.019,30,Touch Down Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,1,Image 1,0,CoordX,109,CoordY,104,,
729.968,31,Touch Up Event,Bussey Mouse Operant Mode 3 x 1 x low,,5,4,Position,1,Image 1,0,CoordX,79,CoordY,184,,
730.126,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
730.27,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
731.329,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
731.608,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
731.649,1,Condition Event,Feed again,,5,0,,,,,,,,,,
731.649,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
731.649,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
731.649,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
731.649,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
731.649,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
731.683,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
735.833,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
736.067,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
736.581,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
736.581,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
736.581,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
736.581,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
736.581,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
741.295,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
741.296,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
741.296,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
741.296,16,Variable Event,_Trial_Counter,,4,1,Value,26,,,,,,,,
741.296,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
744.566,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
745.408,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
746.439,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
747.137,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
747.887,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
749.253,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
750.242,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
750.87,38,Input Transition On Event,BIRBeam #1,,5,0,,,,,,,,,,
751.296,1,Condition Event,Feed again,,5,0,,,,,,,,,,
751.296,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
751.296,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
751.296,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
751.296,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
751.296,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
753.199,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
753.199,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
753.199,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
753.199,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
753.199,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
756.92,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
756.92,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
756.92,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
756.92,16,Variable Event,_Trial_Counter,,4,1,Value,27,,,,,,,,
756.92,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
757.763,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
758.125,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
758.51,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
760.472,38,Input Transition On Event,FIRBeam #1,,5,0,,,,,,,,,,
766.414,39,Input Transition Off Event,FIRBeam #1,,5,0,,,,,,,,,,
766.92,1,Condition Event,Feed again,,5,0,,,,,,,,,,
766.92,7,Pulse Output Event,Feeder #1,,5,1,Duration,0.28,,,,,,,,
766.92,3,Output On Event,TrayLight #1,,5,0,,,,,,,,,,
766.92,1,Condition Event,Pulse Tone if required 2,,5,0,,,,,,,,,,
766.92,7,Pulse Output Event,Sound_On #1,,5,1,Duration,1,,,,,,,,
766.92,21,Group Change Event,Group Change,,5,1,New Group,3,,,,,,,,
767.047,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
769.098,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
769.431,38,Input Transition On Event,FIRBeam #1,,3,0,,,,,,,,,,
770.304,39,Input Transition Off Event,FIRBeam #1,,3,0,,,,,,,,,,
770.869,38,Input Transition On Event,BIRBeam #1,,3,0,,,,,,,,,,
771.501,38,Input Transition On Event,Tray #1,,3,0,,,,,,,,,,
771.501,1,Condition Event,Note Tray Entry,,3,0,,,,,,,,,,
771.501,4,Output Off Event,TrayLight #1,,3,0,,,,,,,,,,
771.501,16,Variable Event,Delay_Time,,3,1,Value,10,,,,,,,,
771.501,21,Group Change Event,Group Change,,3,1,New Group,4,,,,,,,,
775.147,39,Input Transition Off Event,Tray #1,,4,0,,,,,,,,,,
775.147,1,Condition Event,Start Delay,,4,0,,,,,,,,,,
775.147,29,Timer Event,Delay_Timer,,4,1,Value,0,,,,,,,,
775.147,16,Variable Event,_Trial_Counter,,4,1,Value,28,,,,,,,,
775.147,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
776.147,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
778.247,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
778.303,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
778.789,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
778.842,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
779.178,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
780.825,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
782.199,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
782.583,38,Input Transition On Event,Tray #1,,5,0,,,,,,,,,,
782.705,39,Input Transition Off Event,Tray #1,,5,0,,,,,,,,,,
783.379,39,Input Transition Off Event,BIRBeam #1,,5,0,,,,,,,,,,
